Category                                 | RTE type             | Interface                                
RTE Data Exchange                        | Rte_IsUpdated        | CtApeABCpreRE_PpDiageABCpreRERead_DeEA_preview_extraction_distance_0x0526 
LCS                                      | Rte_IRead            | RApeABCpreREMain_PpPFProvidedData_DeLCSSSHState 
LCS                                      | Rte_IRead            | RApeABCpreREMain_PpPFProvidedData_DeLCSSRHState 
LCS                                      | Rte_IStatus          | RApeABCpreREMain_PpPFProvidedData_DeLCSSystemState 
LCS                                      | Rte_IRead            | RApeABCpreREMain_PpPFProvidedData_DeLCSMVHState 
RTE Data Exchange                        | Rte_IsUpdated        | CtApeABCpreRE_PpPdeABCpreRMRead_DeSHPS_RM_RW_Normal 
IF-Set Version                           | Rte_IRead            | RApeABCpreREMain_PpPFProvidedData_DeIFSETVersion 
HW Variant Interface                     | Rte_IRead            | RApeABCpreREMain_PpPFProvidedData_DeVARHWVariant 
RTE Data Exchange                        | Rte_Read             | CtApeABCpreRE_PpDiagCoding_DePermitCodingPersistence 
LCS                                      | Rte_IStatus          | RApeABCpreREMain_PpPFProvidedData_DeLCSAPHState 
LCS                                      | Rte_IStatus          | RApeABCpreREMain_PpPFProvidedData_DeLCSSSHState 
Persistency, Data write                  | Rte_Write            | CtApeABCpreRE_PpPdeABCpreREWrite_DeSHPS_RE_RW_Normal 
Persistency, Data read                   | Rte_IsUpdated        | CtApeABCpreRE_PpPdeABCpreRERead_DeSHPS_RE_RW_Normal 
RTE Data Exchange                        | Rte_IRead            | RApeABCpreREMain_PpPFHwMeasurements_DeVBAT_MAIN 
RTE Data Exchange                        | Rte_IRead            | RApeABCpreREMain_PpPFProvidedData_DeCurConsecutiveSysRestartCnt 
------------------------------------     | -----------------    | ------------------------------------   
#Total Interfaces: 53
